"","(Intercept)","living_area","year_sold","mod$coefficients[4:n]","neighborhood","neighborhood_num"
"89",141374.972516129,71.4716580373283,13766.2930038246,2414.47774509787,"neighborhood0399","0399"
"90",141374.972516129,71.4716580373283,13766.2930038246,-15233.5785932199,"neighborhood03C8","03C8"
"91",141374.972516129,71.4716580373283,13766.2930038246,37282.0924009381,"neighborhood03D0","03D0"
"92",141374.972516129,71.4716580373283,13766.2930038246,93876.9286419519,"neighborhood03D8","03D8"
"93",141374.972516129,71.4716580373283,13766.2930038246,-26910.014488497,"neighborhood03E7","03E7"
"94",141374.972516129,71.4716580373283,13766.2930038246,10864.7234906439,"neighborhood03E8","03E8"
"95",141374.972516129,71.4716580373283,13766.2930038246,164655.437575744,"neighborhood03E9","03E9"
"96",141374.972516129,71.4716580373283,13766.2930038246,79237.7903692765,"neighborhood03G0","03G0"
"97",141374.972516129,71.4716580373283,13766.2930038246,104502.832080648,"neighborhood03G2","03G2"
"98",141374.972516129,71.4716580373283,13766.2930038246,69184.693383089,"neighborhood03I5","03I5"
"99",141374.972516129,71.4716580373283,13766.2930038246,10191.3179421781,"neighborhood03K7","03K7"
"100",141374.972516129,71.4716580373283,13766.2930038246,86761.3726493819,"neighborhood0400","0400"
"101",141374.972516129,71.4716580373283,13766.2930038246,194895.071984583,"neighborhood0405","0405"
"102",141374.972516129,71.4716580373283,13766.2930038246,290420.55085651,"neighborhood0410","0410"
"103",141374.972516129,71.4716580373283,13766.2930038246,110996.714915282,"neighborhood0411","0411"
"104",141374.972516129,71.4716580373283,13766.2930038246,-76383.9381253465,"neighborhood0412","0412"
"105",141374.972516129,71.4716580373283,13766.2930038246,7786.01473695937,"neighborhood0413","0413"
"106",141374.972516129,71.4716580373283,13766.2930038246,112732.034787454,"neighborhood0415","0415"
"107",141374.972516129,71.4716580373283,13766.2930038246,-6697.48395291136,"neighborhood0420","0420"
"108",141374.972516129,71.4716580373283,13766.2930038246,129089.082445488,"neighborhood0422","0422"
"109",141374.972516129,71.4716580373283,13766.2930038246,82363.5295970274,"neighborhood0423","0423"
"110",141374.972516129,71.4716580373283,13766.2930038246,69320.5498284079,"neighborhood0425","0425"
"111",141374.972516129,71.4716580373283,13766.2930038246,-5850.85641375595,"neighborhood0426","0426"
"112",141374.972516129,71.4716580373283,13766.2930038246,62073.7130575913,"neighborhood0430","0430"
"113",141374.972516129,71.4716580373283,13766.2930038246,159832.449867915,"neighborhood0434","0434"
"114",141374.972516129,71.4716580373283,13766.2930038246,-33915.2014667073,"neighborhood0436","0436"
"115",141374.972516129,71.4716580373283,13766.2930038246,2154.24017658845,"neighborhood0440","0440"
"116",141374.972516129,71.4716580373283,13766.2930038246,487.085072239142,"neighborhood0445","0445"
"117",141374.972516129,71.4716580373283,13766.2930038246,47499.547254426,"neighborhood0453","0453"
"118",141374.972516129,71.4716580373283,13766.2930038246,5959.40980491441,"neighborhood0454","0454"
"119",141374.972516129,71.4716580373283,13766.2930038246,24313.4594521135,"neighborhood0460","0460"
"120",141374.972516129,71.4716580373283,13766.2930038246,-18148.1549179359,"neighborhood0465","0465"
"121",141374.972516129,71.4716580373283,13766.2930038246,181246.336287363,"neighborhood0466","0466"
"122",141374.972516129,71.4716580373283,13766.2930038246,19660.9380182064,"neighborhood0472","0472"
"123",141374.972516129,71.4716580373283,13766.2930038246,-41904.8979607147,"neighborhood0479","0479"
"124",141374.972516129,71.4716580373283,13766.2930038246,162327.79648451,"neighborhood0480","0480"
"125",141374.972516129,71.4716580373283,13766.2930038246,12123.4592935617,"neighborhood0485","0485"
"126",141374.972516129,71.4716580373283,13766.2930038246,-6141.00527555179,"neighborhood0490","0490"
"127",141374.972516129,71.4716580373283,13766.2930038246,-29576.0543263045,"neighborhood0500","0500"
"128",141374.972516129,71.4716580373283,13766.2930038246,-121351.815258727,"neighborhood0516","0516"
"129",141374.972516129,71.4716580373283,13766.2930038246,2328.19607389095,"neighborhood0517","0517"
"130",141374.972516129,71.4716580373283,13766.2930038246,-12084.7506208182,"neighborhood0520","0520"
"131",141374.972516129,71.4716580373283,13766.2930038246,54431.9582458028,"neighborhood0522","0522"
"132",141374.972516129,71.4716580373283,13766.2930038246,339.253983215586,"neighborhood0528","0528"
"133",141374.972516129,71.4716580373283,13766.2930038246,-81498.9098983916,"neighborhood0540","0540"
"134",141374.972516129,71.4716580373283,13766.2930038246,-21727.2445585445,"neighborhood0550","0550"
"135",141374.972516129,71.4716580373283,13766.2930038246,135303.145101951,"neighborhood0551","0551"
"136",141374.972516129,71.4716580373283,13766.2930038246,-9860.84865866354,"neighborhood0555","0555"
"137",141374.972516129,71.4716580373283,13766.2930038246,-386.187659430441,"neighborhood0560","0560"
"138",141374.972516129,71.4716580373283,13766.2930038246,104217.591775659,"neighborhood0569","0569"
"139",141374.972516129,71.4716580373283,13766.2930038246,21447.5428272549,"neighborhood0571","0571"
"140",141374.972516129,71.4716580373283,13766.2930038246,31225.6117292714,"neighborhood0573","0573"
"141",141374.972516129,71.4716580373283,13766.2930038246,1285.79303055105,"neighborhood0575","0575"
"142",141374.972516129,71.4716580373283,13766.2930038246,-30060.0721019824,"neighborhood0577","0577"
"143",141374.972516129,71.4716580373283,13766.2930038246,3691.12764999693,"neighborhood0580","0580"
"144",141374.972516129,71.4716580373283,13766.2930038246,2417.42471425132,"neighborhood0585","0585"
"145",141374.972516129,71.4716580373283,13766.2930038246,1491.60426770942,"neighborhood0586","0586"
"146",141374.972516129,71.4716580373283,13766.2930038246,-11824.9064052489,"neighborhood0587","0587"
"147",141374.972516129,71.4716580373283,13766.2930038246,-6615.97370863304,"neighborhood0588","0588"
"148",141374.972516129,71.4716580373283,13766.2930038246,3029.07007261093,"neighborhood0589","0589"
"149",141374.972516129,71.4716580373283,13766.2930038246,3595.72680912712,"neighborhood0591","0591"
"150",141374.972516129,71.4716580373283,13766.2930038246,202493.014369799,"neighborhood0597","0597"
"151",141374.972516129,71.4716580373283,13766.2930038246,17673.6067905368,"neighborhood0600","0600"
"152",141374.972516129,71.4716580373283,13766.2930038246,23937.9859436522,"neighborhood0605","0605"
"153",141374.972516129,71.4716580373283,13766.2930038246,83798.9948830001,"neighborhood0608","0608"
"154",141374.972516129,71.4716580373283,13766.2930038246,-59838.7826220144,"neighborhood0610","0610"
"155",141374.972516129,71.4716580373283,13766.2930038246,294703.033415742,"neighborhood0624","0624"
"156",141374.972516129,71.4716580373283,13766.2930038246,27315.5085695122,"neighborhood0625","0625"
"157",141374.972516129,71.4716580373283,13766.2930038246,75942.2272739074,"neighborhood0632","0632"
"158",141374.972516129,71.4716580373283,13766.2930038246,-35778.0145774465,"neighborhood0635","0635"
"159",141374.972516129,71.4716580373283,13766.2930038246,-9237.40846199504,"neighborhood0640","0640"
"160",141374.972516129,71.4716580373283,13766.2930038246,113256.450479399,"neighborhood0646","0646"
"161",141374.972516129,71.4716580373283,13766.2930038246,158121.663107481,"neighborhood0647","0647"
"162",141374.972516129,71.4716580373283,13766.2930038246,-38479.0465575785,"neighborhood0650","0650"
"163",141374.972516129,71.4716580373283,13766.2930038246,37971.4956126818,"neighborhood0654","0654"
"164",141374.972516129,71.4716580373283,13766.2930038246,12855.5024555786,"neighborhood0655","0655"
"165",141374.972516129,71.4716580373283,13766.2930038246,4534.35983722777,"neighborhood0656","0656"
"166",141374.972516129,71.4716580373283,13766.2930038246,-20251.9944959177,"neighborhood0660","0660"
"167",141374.972516129,71.4716580373283,13766.2930038246,338211.82833646,"neighborhood0662","0662"
"168",141374.972516129,71.4716580373283,13766.2930038246,-40769.6367650133,"neighborhood0666","0666"
"169",141374.972516129,71.4716580373283,13766.2930038246,145450.973855485,"neighborhood0667","0667"
"170",141374.972516129,71.4716580373283,13766.2930038246,90464.999423019,"neighborhood0671","0671"
"171",141374.972516129,71.4716580373283,13766.2930038246,-4162.42631330174,"neighborhood0675","0675"
"172",141374.972516129,71.4716580373283,13766.2930038246,-6907.29669940959,"neighborhood0676","0676"
"173",141374.972516129,71.4716580373283,13766.2930038246,-6008.19958427364,"neighborhood0680","0680"
"174",141374.972516129,71.4716580373283,13766.2930038246,-80716.3816469967,"neighborhood0695","0695"
"175",141374.972516129,71.4716580373283,13766.2930038246,-6555.22350661826,"neighborhood0696","0696"
"176",141374.972516129,71.4716580373283,13766.2930038246,65219.8997810602,"neighborhood0698","0698"
"177",141374.972516129,71.4716580373283,13766.2930038246,-1659.12390310639,"neighborhood0700","0700"
"178",141374.972516129,71.4716580373283,13766.2930038246,-12323.9973377724,"neighborhood0710","0710"
"179",141374.972516129,71.4716580373283,13766.2930038246,-4397.03464060164,"neighborhood0715","0715"
"180",141374.972516129,71.4716580373283,13766.2930038246,113104.885032797,"neighborhood0718","0718"
"181",141374.972516129,71.4716580373283,13766.2930038246,36395.1039946637,"neighborhood0720","0720"
"182",141374.972516129,71.4716580373283,13766.2930038246,85023.5862192503,"neighborhood0725","0725"
"183",141374.972516129,71.4716580373283,13766.2930038246,-864.147026691011,"neighborhood0730","0730"
"184",141374.972516129,71.4716580373283,13766.2930038246,158259.792334746,"neighborhood0733","0733"
"185",141374.972516129,71.4716580373283,13766.2930038246,37052.5863351019,"neighborhood0736","0736"
"186",141374.972516129,71.4716580373283,13766.2930038246,-59970.5161228096,"neighborhood0740","0740"
"187",141374.972516129,71.4716580373283,13766.2930038246,16646.9783162288,"neighborhood0741","0741"
"188",141374.972516129,71.4716580373283,13766.2930038246,109412.671613069,"neighborhood0742","0742"
"189",141374.972516129,71.4716580373283,13766.2930038246,12844.2250435364,"neighborhood0744","0744"
"190",141374.972516129,71.4716580373283,13766.2930038246,143927.852549855,"neighborhood0746","0746"
"191",141374.972516129,71.4716580373283,13766.2930038246,47427.8651074816,"neighborhood0747","0747"
"192",141374.972516129,71.4716580373283,13766.2930038246,72163.2937704826,"neighborhood0748","0748"
"193",141374.972516129,71.4716580373283,13766.2930038246,50854.4516597219,"neighborhood0749","0749"
"194",141374.972516129,71.4716580373283,13766.2930038246,44794.7471195122,"neighborhood0750","0750"
"195",141374.972516129,71.4716580373283,13766.2930038246,68823.1233839042,"neighborhood0752","0752"
"196",141374.972516129,71.4716580373283,13766.2930038246,193941.219363203,"neighborhood0753","0753"
"197",141374.972516129,71.4716580373283,13766.2930038246,123153.469992945,"neighborhood0757","0757"
"198",141374.972516129,71.4716580373283,13766.2930038246,29703.770547022,"neighborhood0760","0760"
"199",141374.972516129,71.4716580373283,13766.2930038246,414022.646098562,"neighborhood0761","0761"
"200",141374.972516129,71.4716580373283,13766.2930038246,-5179.33684283492,"neighborhood0780","0780"
"201",141374.972516129,71.4716580373283,13766.2930038246,73163.4143700577,"neighborhood0789","0789"
"202",141374.972516129,71.4716580373283,13766.2930038246,-20063.3112001064,"neighborhood0790","0790"
"203",141374.972516129,71.4716580373283,13766.2930038246,-27616.601500276,"neighborhood0800","0800"
"204",141374.972516129,71.4716580373283,13766.2930038246,172770.652920328,"neighborhood0802","0802"
"205",141374.972516129,71.4716580373283,13766.2930038246,-38239.9140774765,"neighborhood0811","0811"
"206",141374.972516129,71.4716580373283,13766.2930038246,17595.7268091268,"neighborhood0825","0825"
"207",141374.972516129,71.4716580373283,13766.2930038246,16386.1483138553,"neighborhood0840","0840"
"208",141374.972516129,71.4716580373283,13766.2930038246,-30861.902024106,"neighborhood0850","0850"
"209",141374.972516129,71.4716580373283,13766.2930038246,-71208.8809685424,"neighborhood0852","0852"
"210",141374.972516129,71.4716580373283,13766.2930038246,182592.432450342,"neighborhood0863","0863"
"211",141374.972516129,71.4716580373283,13766.2930038246,-17487.9224208062,"neighborhood0870","0870"
"212",141374.972516129,71.4716580373283,13766.2930038246,105275.444531761,"neighborhood0874","0874"
"213",141374.972516129,71.4716580373283,13766.2930038246,317055.291765563,"neighborhood0875","0875"
"214",141374.972516129,71.4716580373283,13766.2930038246,87633.4310973278,"neighborhood0880","0880"
"215",141374.972516129,71.4716580373283,13766.2930038246,57142.4775323975,"neighborhood0887","0887"
"216",141374.972516129,71.4716580373283,13766.2930038246,58461.8316808913,"neighborhood0890","0890"
"217",141374.972516129,71.4716580373283,13766.2930038246,-29635.3978157001,"neighborhood0892","0892"
"218",141374.972516129,71.4716580373283,13766.2930038246,-3234.60140893805,"neighborhood0900","0900"
"219",141374.972516129,71.4716580373283,13766.2930038246,161482.041053168,"neighborhood0901","0901"
"220",141374.972516129,71.4716580373283,13766.2930038246,38965.2594341189,"neighborhood0903","0903"
"221",141374.972516129,71.4716580373283,13766.2930038246,32769.784307628,"neighborhood0904","0904"
"222",141374.972516129,71.4716580373283,13766.2930038246,67349.5358200201,"neighborhood0905","0905"
"223",141374.972516129,71.4716580373283,13766.2930038246,-82651.2508625457,"neighborhood0929","0929"
"224",141374.972516129,71.4716580373283,13766.2930038246,83191.9319333605,"neighborhood0930","0930"
"225",141374.972516129,71.4716580373283,13766.2930038246,-5568.51707729969,"neighborhood0936","0936"
"226",141374.972516129,71.4716580373283,13766.2930038246,-29523.7127758855,"neighborhood0937","0937"
"227",141374.972516129,71.4716580373283,13766.2930038246,36088.9415446324,"neighborhood0938","0938"
"228",141374.972516129,71.4716580373283,13766.2930038246,6639.64574470597,"neighborhood0947","0947"
"229",141374.972516129,71.4716580373283,13766.2930038246,-43443.1821513502,"neighborhood0949","0949"
"230",141374.972516129,71.4716580373283,13766.2930038246,75269.0971531407,"neighborhood0950","0950"
"231",141374.972516129,71.4716580373283,13766.2930038246,129008.360262111,"neighborhood0954","0954"
"232",141374.972516129,71.4716580373283,13766.2930038246,-79260.1234497529,"neighborhood0955","0955"
"233",141374.972516129,71.4716580373283,13766.2930038246,100881.964005736,"neighborhood0956","0956"
"234",141374.972516129,71.4716580373283,13766.2930038246,375776.072807141,"neighborhood0976","0976"
"235",141374.972516129,71.4716580373283,13766.2930038246,-8629.07653662533,"neighborhood0980","0980"
"236",141374.972516129,71.4716580373283,13766.2930038246,4941.03162752166,"neighborhood0981","0981"
"237",141374.972516129,71.4716580373283,13766.2930038246,35471.3464137112,"neighborhood1000","1000"
"238",141374.972516129,71.4716580373283,13766.2930038246,80406.7065288479,"neighborhood1002","1002"
"239",141374.972516129,71.4716580373283,13766.2930038246,-30226.7320786797,"neighborhood1010","1010"
"240",141374.972516129,71.4716580373283,13766.2930038246,-12675.2492412533,"neighborhood1020","1020"
"241",141374.972516129,71.4716580373283,13766.2930038246,72892.1714131905,"neighborhood1027","1027"
"242",141374.972516129,71.4716580373283,13766.2930038246,-20029.4074533323,"neighborhood1028","1028"
"243",141374.972516129,71.4716580373283,13766.2930038246,16811.3624924829,"neighborhood1029","1029"
"244",141374.972516129,71.4716580373283,13766.2930038246,85130.7256668668,"neighborhood1030","1030"
"245",141374.972516129,71.4716580373283,13766.2930038246,10014.8022650693,"neighborhood1032","1032"
"246",141374.972516129,71.4716580373283,13766.2930038246,34961.8226550013,"neighborhood1034","1034"
"247",141374.972516129,71.4716580373283,13766.2930038246,38131.8889772745,"neighborhood1035","1035"
"248",141374.972516129,71.4716580373283,13766.2930038246,59348.1243676122,"neighborhood1036","1036"
"249",141374.972516129,71.4716580373283,13766.2930038246,-103614.318510756,"neighborhood1038","1038"
"250",141374.972516129,71.4716580373283,13766.2930038246,-49063.9548606051,"neighborhood1040","1040"
"251",141374.972516129,71.4716580373283,13766.2930038246,6490.23999593564,"neighborhood1050","1050"
"252",141374.972516129,71.4716580373283,13766.2930038246,-38608.6033997245,"neighborhood1065","1065"
"253",141374.972516129,71.4716580373283,13766.2930038246,26837.8787806188,"neighborhood1070","1070"
"254",141374.972516129,71.4716580373283,13766.2930038246,25756.878193932,"neighborhood1072","1072"
"255",141374.972516129,71.4716580373283,13766.2930038246,80893.565865894,"neighborhood1074","1074"
"256",141374.972516129,71.4716580373283,13766.2930038246,28747.2173887085,"neighborhood1075","1075"
"257",141374.972516129,71.4716580373283,13766.2930038246,42604.8465219685,"neighborhood1080","1080"
"258",141374.972516129,71.4716580373283,13766.2930038246,-55418.4614011397,"neighborhood1100","1100"
"259",141374.972516129,71.4716580373283,13766.2930038246,24215.2813568578,"neighborhood1112","1112"
"260",141374.972516129,71.4716580373283,13766.2930038246,27523.3844210542,"neighborhood1120","1120"
"261",141374.972516129,71.4716580373283,13766.2930038246,991.66914344007,"neighborhood1140","1140"
"262",141374.972516129,71.4716580373283,13766.2930038246,29713.3567565722,"neighborhood1150","1150"
"263",141374.972516129,71.4716580373283,13766.2930038246,-75160.589877986,"neighborhood1155","1155"
"264",141374.972516129,71.4716580373283,13766.2930038246,8800.82607788757,"neighborhood1160","1160"
"265",141374.972516129,71.4716580373283,13766.2930038246,17451.9470664135,"neighborhood1161","1161"
"266",141374.972516129,71.4716580373283,13766.2930038246,-26276.9793116374,"neighborhood1162","1162"
"267",141374.972516129,71.4716580373283,13766.2930038246,-2387.34816778279,"neighborhood1163","1163"
"268",141374.972516129,71.4716580373283,13766.2930038246,770.618831579314,"neighborhood1164","1164"
"269",141374.972516129,71.4716580373283,13766.2930038246,34067.698984146,"neighborhood1173","1173"
"270",141374.972516129,71.4716580373283,13766.2930038246,-36867.8751025887,"neighborhood1175","1175"
"271",141374.972516129,71.4716580373283,13766.2930038246,-6344.37146689888,"neighborhood1190","1190"
"272",141374.972516129,71.4716580373283,13766.2930038246,-26400.3994754289,"neighborhood1200","1200"
"273",141374.972516129,71.4716580373283,13766.2930038246,-24841.4481632489,"neighborhood1210","1210"
"274",141374.972516129,71.4716580373283,13766.2930038246,17968.5246321244,"neighborhood1214","1214"
"275",141374.972516129,71.4716580373283,13766.2930038246,-41582.5169709487,"neighborhood1240","1240"
"276",141374.972516129,71.4716580373283,13766.2930038246,-41773.5481685619,"neighborhood1246","1246"
"277",141374.972516129,71.4716580373283,13766.2930038246,985.440708773491,"neighborhood1249","1249"
"278",141374.972516129,71.4716580373283,13766.2930038246,-15934.5054493287,"neighborhood1250","1250"
"279",141374.972516129,71.4716580373283,13766.2930038246,-10962.1689867434,"neighborhood1270","1270"
"280",141374.972516129,71.4716580373283,13766.2930038246,7684.80617045189,"neighborhood1280","1280"
"281",141374.972516129,71.4716580373283,13766.2930038246,-40590.5138922398,"neighborhood1281","1281"
"282",141374.972516129,71.4716580373283,13766.2930038246,-6540.03692512264,"neighborhood1282","1282"
"283",141374.972516129,71.4716580373283,13766.2930038246,-21609.8346550331,"neighborhood1285","1285"
"284",141374.972516129,71.4716580373283,13766.2930038246,8733.10516446337,"neighborhood1286","1286"
"285",141374.972516129,71.4716580373283,13766.2930038246,-47584.3276715007,"neighborhood1290","1290"
"286",141374.972516129,71.4716580373283,13766.2930038246,36054.7581586131,"neighborhood1300","1300"
"287",141374.972516129,71.4716580373283,13766.2930038246,9122.86477112755,"neighborhood1302","1302"
"288",141374.972516129,71.4716580373283,13766.2930038246,-25078.2603945415,"neighborhood1304","1304"
"289",141374.972516129,71.4716580373283,13766.2930038246,-39608.751326352,"neighborhood1305","1305"
"290",141374.972516129,71.4716580373283,13766.2930038246,-13501.2788742798,"neighborhood1320","1320"
"291",141374.972516129,71.4716580373283,13766.2930038246,-832.662209469954,"neighborhood1330","1330"
"292",141374.972516129,71.4716580373283,13766.2930038246,-20390.9874529052,"neighborhood1340","1340"
"293",141374.972516129,71.4716580373283,13766.2930038246,13003.4443190604,"neighborhood1345","1345"
"294",141374.972516129,71.4716580373283,13766.2930038246,23407.5425538582,"neighborhood1355","1355"
"295",141374.972516129,71.4716580373283,13766.2930038246,1705.00454664675,"neighborhood1380","1380"
"296",141374.972516129,71.4716580373283,13766.2930038246,36811.349961054,"neighborhood1385","1385"
"297",141374.972516129,71.4716580373283,13766.2930038246,742.892612858962,"neighborhood1390","1390"
"298",141374.972516129,71.4716580373283,13766.2930038246,62921.7967654621,"neighborhood1400","1400"
"299",141374.972516129,71.4716580373283,13766.2930038246,78983.4320523259,"neighborhood1403","1403"
"300",141374.972516129,71.4716580373283,13766.2930038246,579.734381926417,"neighborhood1410","1410"
"301",141374.972516129,71.4716580373283,13766.2930038246,100206.014473538,"neighborhood1416","1416"
"302",141374.972516129,71.4716580373283,13766.2930038246,-74681.4544867377,"neighborhood1420","1420"
"303",141374.972516129,71.4716580373283,13766.2930038246,64920.3662092929,"neighborhood1425","1425"
"304",141374.972516129,71.4716580373283,13766.2930038246,7941.63032709894,"neighborhood1430","1430"
"305",141374.972516129,71.4716580373283,13766.2930038246,-57452.8335517114,"neighborhood1440","1440"
"306",141374.972516129,71.4716580373283,13766.2930038246,74369.2998053838,"neighborhood1446","1446"
"307",141374.972516129,71.4716580373283,13766.2930038246,102156.29054044,"neighborhood1447","1447"
"308",141374.972516129,71.4716580373283,13766.2930038246,183351.921526222,"neighborhood1448","1448"
"309",141374.972516129,71.4716580373283,13766.2930038246,105884.631011995,"neighborhood1449","1449"
"310",141374.972516129,71.4716580373283,13766.2930038246,7480.83142072906,"neighborhood1450","1450"
"311",141374.972516129,71.4716580373283,13766.2930038246,3071.88913582491,"neighborhood1486","1486"
"312",141374.972516129,71.4716580373283,13766.2930038246,-8735.6402616507,"neighborhood1500","1500"
"313",141374.972516129,71.4716580373283,13766.2930038246,84472.4004314655,"neighborhood1501","1501"
"314",141374.972516129,71.4716580373283,13766.2930038246,-22284.9172896095,"neighborhood1505","1505"
"315",141374.972516129,71.4716580373283,13766.2930038246,35339.129238501,"neighborhood1506","1506"
"316",141374.972516129,71.4716580373283,13766.2930038246,-1263.88813868949,"neighborhood1510","1510"
"317",141374.972516129,71.4716580373283,13766.2930038246,71204.2744799847,"neighborhood1515","1515"
"318",141374.972516129,71.4716580373283,13766.2930038246,-87896.0038161869,"neighborhood1520","1520"
"319",141374.972516129,71.4716580373283,13766.2930038246,-76652.3519272115,"neighborhood1522","1522"
"320",141374.972516129,71.4716580373283,13766.2930038246,-17510.1171840381,"neighborhood1530","1530"
"321",141374.972516129,71.4716580373283,13766.2930038246,18719.7824049408,"neighborhood1540","1540"
"322",141374.972516129,71.4716580373283,13766.2930038246,-20055.6830395832,"neighborhood1551","1551"
"323",141374.972516129,71.4716580373283,13766.2930038246,-40004.5655967518,"neighborhood1553","1553"
"324",141374.972516129,71.4716580373283,13766.2930038246,29415.8310009117,"neighborhood1560","1560"
"325",141374.972516129,71.4716580373283,13766.2930038246,-23338.8216529073,"neighborhood1580","1580"
"326",141374.972516129,71.4716580373283,13766.2930038246,-405.979649274275,"neighborhood1600","1600"
"327",141374.972516129,71.4716580373283,13766.2930038246,12131.9320919115,"neighborhood1601","1601"
"328",141374.972516129,71.4716580373283,13766.2930038246,40079.3514827695,"neighborhood1610","1610"
"329",141374.972516129,71.4716580373283,13766.2930038246,-23176.5397512612,"neighborhood1640","1640"
"330",141374.972516129,71.4716580373283,13766.2930038246,-75726.8219870582,"neighborhood1650","1650"
"331",141374.972516129,71.4716580373283,13766.2930038246,2277.70004066205,"neighborhood1690","1690"
"332",141374.972516129,71.4716580373283,13766.2930038246,4118.14081714419,"neighborhood1700","1700"
"333",141374.972516129,71.4716580373283,13766.2930038246,49219.4787059377,"neighborhood1750","1750"
"334",141374.972516129,71.4716580373283,13766.2930038246,226278.006697569,"neighborhood1751","1751"
"335",141374.972516129,71.4716580373283,13766.2930038246,-66791.0701214737,"neighborhood1760","1760"
"336",141374.972516129,71.4716580373283,13766.2930038246,49970.798334129,"neighborhood1768","1768"
"337",141374.972516129,71.4716580373283,13766.2930038246,33917.7499076619,"neighborhood1780","1780"
"338",141374.972516129,71.4716580373283,13766.2930038246,-52898.8127106255,"neighborhood1800","1800"
"339",141374.972516129,71.4716580373283,13766.2930038246,-40870.2024620056,"neighborhood1810","1810"
"340",141374.972516129,71.4716580373283,13766.2930038246,-34791.331397666,"neighborhood1820","1820"
"341",141374.972516129,71.4716580373283,13766.2930038246,80159.3800144594,"neighborhood1860","1860"
"342",141374.972516129,71.4716580373283,13766.2930038246,41158.545555238,"neighborhood1865","1865"
"343",141374.972516129,71.4716580373283,13766.2930038246,214742.082041747,"neighborhood1873","1873"
"344",141374.972516129,71.4716580373283,13766.2930038246,-32115.4785809785,"neighborhood1880","1880"
"345",141374.972516129,71.4716580373283,13766.2930038246,-25980.5591131427,"neighborhood1900","1900"
"346",141374.972516129,71.4716580373283,13766.2930038246,64699.2731791729,"neighborhood1950","1950"
"347",141374.972516129,71.4716580373283,13766.2930038246,-27429.2284585566,"neighborhood1960","1960"
"348",141374.972516129,71.4716580373283,13766.2930038246,-28874.7374081293,"neighborhood2000","2000"
"349",141374.972516129,71.4716580373283,13766.2930038246,116267.0977603,"neighborhood2001","2001"
"350",141374.972516129,71.4716580373283,13766.2930038246,41946.5517204078,"neighborhood2002","2002"
"351",141374.972516129,71.4716580373283,13766.2930038246,38947.6454079511,"neighborhood2010","2010"
"352",141374.972516129,71.4716580373283,13766.2930038246,-26263.4609231772,"neighborhood2015","2015"
"353",141374.972516129,71.4716580373283,13766.2930038246,-13045.5127941302,"neighborhood2030","2030"
"354",141374.972516129,71.4716580373283,13766.2930038246,-52691.8157903297,"neighborhood2040","2040"
"355",141374.972516129,71.4716580373283,13766.2930038246,-30206.9632414605,"neighborhood2050","2050"
"356",141374.972516129,71.4716580373283,13766.2930038246,-795.599316195565,"neighborhood2053","2053"
"357",141374.972516129,71.4716580373283,13766.2930038246,-47803.4881120047,"neighborhood2054","2054"
"358",141374.972516129,71.4716580373283,13766.2930038246,-30582.6691356791,"neighborhood2055","2055"
"359",141374.972516129,71.4716580373283,13766.2930038246,118578.210877479,"neighborhood2070","2070"
"360",141374.972516129,71.4716580373283,13766.2930038246,227453.104481766,"neighborhood2073","2073"
"361",141374.972516129,71.4716580373283,13766.2930038246,-64140.9962496611,"neighborhood2100","2100"
"362",141374.972516129,71.4716580373283,13766.2930038246,145705.946722235,"neighborhood2101","2101"
"363",141374.972516129,71.4716580373283,13766.2930038246,129846.986334713,"neighborhood2102","2102"
"364",141374.972516129,71.4716580373283,13766.2930038246,61812.54385467,"neighborhood2103","2103"
"365",141374.972516129,71.4716580373283,13766.2930038246,120924.977786424,"neighborhood2104","2104"
"366",141374.972516129,71.4716580373283,13766.2930038246,80469.7886706557,"neighborhood2120","2120"
"367",141374.972516129,71.4716580373283,13766.2930038246,-17310.8475840893,"neighborhood2150","2150"
"368",141374.972516129,71.4716580373283,13766.2930038246,11972.0772678855,"neighborhood2152","2152"
"369",141374.972516129,71.4716580373283,13766.2930038246,16685.5520907239,"neighborhood2200","2200"
"370",141374.972516129,71.4716580373283,13766.2930038246,26143.8820196536,"neighborhood2203","2203"
"371",141374.972516129,71.4716580373283,13766.2930038246,40420.3840415994,"neighborhood2207","2207"
"372",141374.972516129,71.4716580373283,13766.2930038246,65934.1759265368,"neighborhood2209","2209"
"373",141374.972516129,71.4716580373283,13766.2930038246,-7127.38804798379,"neighborhood2210","2210"
"374",141374.972516129,71.4716580373283,13766.2930038246,9429.05304949537,"neighborhood2250","2250"
"375",141374.972516129,71.4716580373283,13766.2930038246,56380.8734444642,"neighborhood2260","2260"
"376",141374.972516129,71.4716580373283,13766.2930038246,-88457.9462090364,"neighborhood2280","2280"
"377",141374.972516129,71.4716580373283,13766.2930038246,-87591.5543801273,"neighborhood2282","2282"
"378",141374.972516129,71.4716580373283,13766.2930038246,-42059.3865857977,"neighborhood2285","2285"
"379",141374.972516129,71.4716580373283,13766.2930038246,7386.99100620946,"neighborhood2286","2286"
"380",141374.972516129,71.4716580373283,13766.2930038246,-56897.2771869507,"neighborhood2300","2300"
"381",141374.972516129,71.4716580373283,13766.2930038246,417505.670626269,"neighborhood2302","2302"
"382",141374.972516129,71.4716580373283,13766.2930038246,-28327.9758326548,"neighborhood2320","2320"
"383",141374.972516129,71.4716580373283,13766.2930038246,13959.7096584029,"neighborhood2345","2345"
